Date,County,Observed_Cases,date_column_name
2022-04-28,Florence,0,2022-04-28
2022-04-29,Florence,0,2022-04-29
2022-04-30,Florence,0,2022-04-30
2022-05-01,Florence,0,2022-05-01
2022-05-02,Florence,25,2022-05-02
2022-05-03,Florence,44,2022-05-03
2022-05-04,Florence,0,2022-05-04
2022-05-05,Florence,0,2022-05-05
2022-05-06,Florence,0,2022-05-06
2022-05-07,Florence,0,2022-05-07
2022-05-08,Florence,0,2022-05-08
2022-05-09,Florence,0,2022-05-09
2022-05-10,Florence,0,2022-05-10
2022-05-11,Florence,56,2022-05-11
2022-05-12,Florence,0,2022-05-12
2022-05-13,Florence,0,2022-05-13
2022-05-14,Florence,0,2022-05-14
2022-05-15,Florence,0,2022-05-15
2022-05-16,Florence,0,2022-05-16
2022-05-17,Florence,0,2022-05-17
2022-05-18,Florence,0,2022-05-18
2022-05-19,Florence,0,2022-05-19
2022-05-20,Florence,0,2022-05-20
2022-05-21,Florence,0,2022-05-21
2022-05-22,Florence,0,2022-05-22
2022-05-23,Florence,0,2022-05-23
2022-05-24,Florence,0,2022-05-24
2022-05-25,Florence,0,2022-05-25
2022-05-26,Florence,0,2022-05-26
2022-05-27,Florence,0,2022-05-27
2022-05-28,Florence,0,2022-05-28
2022-05-29,Florence,0,2022-05-29
2022-05-30,Florence,0,2022-05-30
2022-05-31,Florence,0,2022-05-31
2022-06-01,Florence,0,2022-06-01
2022-06-02,Florence,0,2022-06-02
2022-06-03,Florence,0,2022-06-03
2022-06-04,Florence,0,2022-06-04
2022-06-05,Florence,0,2022-06-05
2022-06-06,Florence,0,2022-06-06
2022-06-07,Florence,0,2022-06-07
2022-06-08,Florence,0,2022-06-08
2022-06-09,Florence,0,2022-06-09
2022-06-10,Florence,0,2022-06-10
2022-06-11,Florence,0,2022-06-11
2022-06-12,Florence,0,2022-06-12
2022-06-13,Florence,0,2022-06-13
2022-06-14,Florence,0,2022-06-14
2022-06-15,Florence,0,2022-06-15
2022-06-16,Florence,0,2022-06-16
2022-06-17,Florence,0,2022-06-17
2022-06-18,Florence,0,2022-06-18
2022-06-19,Florence,0,2022-06-19
2022-06-20,Florence,0,2022-06-20
2022-06-21,Florence,0,2022-06-21
2022-06-22,Florence,0,2022-06-22
2022-06-23,Florence,0,2022-06-23
2022-06-24,Florence,0,2022-06-24
2022-06-25,Florence,0,2022-06-25
2022-06-26,Florence,0,2022-06-26
2022-06-27,Florence,0,2022-06-27
2022-06-28,Florence,0,2022-06-28
2022-06-29,Florence,0,2022-06-29
2022-06-30,Florence,0,2022-06-30
2022-07-01,Florence,0,2022-07-01
2022-07-02,Florence,0,2022-07-02
2022-07-03,Florence,0,2022-07-03
2022-07-04,Florence,0,2022-07-04
2022-07-05,Florence,0,2022-07-05
2022-07-06,Florence,0,2022-07-06
2022-07-07,Florence,0,2022-07-07
2022-07-08,Florence,0,2022-07-08
2022-07-09,Florence,0,2022-07-09
2022-07-10,Florence,0,2022-07-10
2022-07-11,Florence,0,2022-07-11
2022-07-12,Florence,0,2022-07-12
2022-07-13,Florence,0,2022-07-13
2022-07-14,Florence,0,2022-07-14
2022-07-15,Florence,0,2022-07-15
2022-07-16,Florence,0,2022-07-16
2022-07-17,Florence,0,2022-07-17
2022-07-18,Florence,0,2022-07-18
2022-07-19,Florence,0,2022-07-19
2022-07-20,Florence,0,2022-07-20
2022-07-21,Florence,0,2022-07-21
2022-07-22,Florence,0,2022-07-22
2022-07-23,Florence,0,2022-07-23
2022-07-24,Florence,0,2022-07-24
2022-07-25,Florence,0,2022-07-25
2022-07-26,Florence,0,2022-07-26
2022-07-27,Florence,0,2022-07-27
2022-07-28,Florence,0,2022-07-28
2022-07-29,Florence,0,2022-07-29
2022-07-30,Florence,0,2022-07-30
2022-07-31,Florence,0,2022-07-31
2022-08-01,Florence,0,2022-08-01
2022-08-02,Florence,0,2022-08-02
2022-08-03,Florence,0,2022-08-03
2022-08-04,Florence,0,2022-08-04
2022-08-05,Florence,0,2022-08-05
2022-08-06,Florence,0,2022-08-06
2022-08-07,Florence,0,2022-08-07
2022-08-08,Florence,0,2022-08-08
2022-08-09,Florence,0,2022-08-09
2022-08-10,Florence,0,2022-08-10
2022-08-11,Florence,0,2022-08-11
2022-08-12,Florence,0,2022-08-12
2022-08-13,Florence,0,2022-08-13
2022-08-14,Florence,0,2022-08-14
2022-08-15,Florence,0,2022-08-15
2022-08-16,Florence,0,2022-08-16
2022-08-17,Florence,0,2022-08-17
2022-08-18,Florence,0,2022-08-18
2022-08-19,Florence,0,2022-08-19
2022-08-20,Florence,0,2022-08-20
2022-08-21,Florence,0,2022-08-21
2022-08-22,Florence,0,2022-08-22
2022-08-23,Florence,0,2022-08-23
2022-08-24,Florence,0,2022-08-24
2022-08-25,Florence,0,2022-08-25
2022-08-26,Florence,0,2022-08-26
2022-08-27,Florence,0,2022-08-27
2022-08-28,Florence,0,2022-08-28
2022-08-29,Florence,0,2022-08-29
2022-08-30,Florence,0,2022-08-30
2022-08-31,Florence,0,2022-08-31
2022-09-01,Florence,0,2022-09-01
2022-09-02,Florence,0,2022-09-02
2022-09-03,Florence,0,2022-09-03
2022-09-04,Florence,0,2022-09-04
2022-09-05,Florence,0,2022-09-05
2022-09-06,Florence,0,2022-09-06
2022-09-07,Florence,0,2022-09-07
2022-09-08,Florence,0,2022-09-08
2022-09-09,Florence,0,2022-09-09
2022-09-10,Florence,0,2022-09-10
2022-09-11,Florence,0,2022-09-11
2022-09-12,Florence,0,2022-09-12
2022-09-13,Florence,0,2022-09-13
2022-09-14,Florence,0,2022-09-14
2022-09-15,Florence,0,2022-09-15
2022-09-16,Florence,0,2022-09-16
2022-09-17,Florence,0,2022-09-17
2022-09-18,Florence,0,2022-09-18
2022-09-19,Florence,0,2022-09-19
2022-09-20,Florence,0,2022-09-20
2022-09-21,Florence,0,2022-09-21
2022-09-22,Florence,0,2022-09-22
2022-09-23,Florence,0,2022-09-23
2022-09-24,Florence,0,2022-09-24
2022-09-25,Florence,0,2022-09-25
2022-09-26,Florence,0,2022-09-26
2022-09-27,Florence,0,2022-09-27
2022-09-28,Florence,0,2022-09-28
2022-09-29,Florence,0,2022-09-29
2022-09-30,Florence,0,2022-09-30
2022-10-01,Florence,0,2022-10-01
2022-10-02,Florence,0,2022-10-02
2022-10-03,Florence,0,2022-10-03
2022-10-04,Florence,0,2022-10-04
2022-10-05,Florence,0,2022-10-05
2022-10-06,Florence,0,2022-10-06
2022-10-07,Florence,0,2022-10-07
2022-10-08,Florence,0,2022-10-08
2022-10-09,Florence,0,2022-10-09
2022-10-10,Florence,0,2022-10-10
2022-10-11,Florence,0,2022-10-11
2022-10-12,Florence,0,2022-10-12
2022-10-13,Florence,0,2022-10-13
2022-10-14,Florence,0,2022-10-14
2022-10-15,Florence,0,2022-10-15
2022-10-16,Florence,0,2022-10-16
2022-10-17,Florence,0,2022-10-17
2022-10-18,Florence,0,2022-10-18
2022-10-19,Florence,0,2022-10-19
2022-10-20,Florence,0,2022-10-20
2022-10-21,Florence,0,2022-10-21
2022-10-22,Florence,0,2022-10-22
2022-10-23,Florence,0,2022-10-23
2022-10-24,Florence,0,2022-10-24
2022-10-25,Florence,0,2022-10-25
2022-10-26,Florence,0,2022-10-26
2022-10-27,Florence,0,2022-10-27
2022-10-28,Florence,0,2022-10-28
2022-10-29,Florence,0,2022-10-29
2022-10-30,Florence,0,2022-10-30
2022-10-31,Florence,0,2022-10-31
2022-11-01,Florence,0,2022-11-01
2022-11-02,Florence,0,2022-11-02
2022-11-03,Florence,0,2022-11-03
2022-11-04,Florence,0,2022-11-04
2022-11-05,Florence,0,2022-11-05
2022-11-06,Florence,0,2022-11-06
2022-11-07,Florence,0,2022-11-07
2022-11-08,Florence,0,2022-11-08
2022-11-09,Florence,0,2022-11-09
2022-11-10,Florence,0,2022-11-10
2022-11-11,Florence,0,2022-11-11
2022-11-12,Florence,0,2022-11-12
2022-11-13,Florence,0,2022-11-13
2022-11-14,Florence,0,2022-11-14
2022-11-15,Florence,0,2022-11-15
2022-11-16,Florence,0,2022-11-16
2022-11-17,Florence,0,2022-11-17
2022-11-18,Florence,0,2022-11-18
2022-11-19,Florence,0,2022-11-19
2022-11-20,Florence,0,2022-11-20
2022-11-21,Florence,0,2022-11-21
2022-11-22,Florence,0,2022-11-22
2022-11-23,Florence,0,2022-11-23
2022-11-24,Florence,0,2022-11-24
2022-11-25,Florence,0,2022-11-25
2022-11-26,Florence,0,2022-11-26
2022-11-27,Florence,0,2022-11-27
2022-11-28,Florence,0,2022-11-28
2022-11-29,Florence,0,2022-11-29
2022-11-30,Florence,0,2022-11-30
2022-12-01,Florence,0,2022-12-01
2022-12-02,Florence,0,2022-12-02
2022-12-03,Florence,0,2022-12-03
2022-12-04,Florence,0,2022-12-04
2022-12-05,Florence,0,2022-12-05
2022-12-06,Florence,0,2022-12-06
2022-12-07,Florence,0,2022-12-07
2022-12-08,Florence,0,2022-12-08
2022-12-09,Florence,0,2022-12-09
2022-12-10,Florence,0,2022-12-10
2022-12-11,Florence,0,2022-12-11
2022-12-12,Florence,0,2022-12-12
2022-12-13,Florence,0,2022-12-13
2022-12-14,Florence,0,2022-12-14
2022-12-15,Florence,0,2022-12-15
2022-12-16,Florence,0,2022-12-16
2022-12-17,Florence,0,2022-12-17
2022-12-18,Florence,0,2022-12-18
2022-12-19,Florence,0,2022-12-19
2022-12-20,Florence,0,2022-12-20
2022-12-21,Florence,0,2022-12-21
2022-12-22,Florence,0,2022-12-22
2022-12-23,Florence,0,2022-12-23
2022-12-24,Florence,0,2022-12-24
2022-12-25,Florence,0,2022-12-25
2022-12-26,Florence,0,2022-12-26
2022-12-27,Florence,0,2022-12-27
2022-12-28,Florence,0,2022-12-28
2022-12-29,Florence,0,2022-12-29
2022-12-30,Florence,0,2022-12-30
2022-12-31,Florence,0,2022-12-31
2023-01-01,Florence,0,2023-01-01
2023-01-02,Florence,0,2023-01-02
2023-01-03,Florence,0,2023-01-03
2023-01-04,Florence,0,2023-01-04
2023-01-05,Florence,0,2023-01-05
2023-01-06,Florence,0,2023-01-06
2023-01-07,Florence,0,2023-01-07
2023-01-08,Florence,0,2023-01-08
2023-01-09,Florence,0,2023-01-09
2023-01-10,Florence,0,2023-01-10
2023-01-11,Florence,0,2023-01-11
2023-01-12,Florence,0,2023-01-12
2023-01-13,Florence,0,2023-01-13
2023-01-14,Florence,0,2023-01-14
2023-01-15,Florence,0,2023-01-15
2023-01-16,Florence,0,2023-01-16
2023-01-17,Florence,0,2023-01-17
2023-01-18,Florence,0,2023-01-18
2023-01-19,Florence,0,2023-01-19
2023-01-20,Florence,0,2023-01-20
2023-01-21,Florence,0,2023-01-21
2023-01-22,Florence,0,2023-01-22
2023-01-23,Florence,0,2023-01-23
2023-01-24,Florence,0,2023-01-24
2023-01-25,Florence,0,2023-01-25
2023-01-26,Florence,0,2023-01-26
2023-01-27,Florence,0,2023-01-27
2023-01-28,Florence,0,2023-01-28
2023-01-29,Florence,0,2023-01-29
2023-01-30,Florence,0,2023-01-30
2023-01-31,Florence,0,2023-01-31
2023-02-01,Florence,0,2023-02-01
2023-02-02,Florence,0,2023-02-02
2023-02-03,Florence,0,2023-02-03
2023-02-04,Florence,0,2023-02-04
2023-02-05,Florence,0,2023-02-05
2023-02-06,Florence,0,2023-02-06
2023-02-07,Florence,0,2023-02-07
2023-02-08,Florence,0,2023-02-08
2023-02-09,Florence,0,2023-02-09
2023-02-10,Florence,0,2023-02-10
2023-02-11,Florence,0,2023-02-11
2023-02-12,Florence,0,2023-02-12
2023-02-13,Florence,0,2023-02-13
2023-02-14,Florence,0,2023-02-14
2023-02-15,Florence,0,2023-02-15
2023-02-16,Florence,0,2023-02-16
2023-02-17,Florence,0,2023-02-17
2023-02-18,Florence,0,2023-02-18
2023-02-19,Florence,0,2023-02-19
2023-02-20,Florence,0,2023-02-20
2023-02-21,Florence,0,2023-02-21
2023-02-22,Florence,0,2023-02-22
2023-02-23,Florence,0,2023-02-23
2023-02-24,Florence,0,2023-02-24
2023-02-25,Florence,0,2023-02-25
2023-02-26,Florence,0,2023-02-26
2023-02-27,Florence,0,2023-02-27
2023-02-28,Florence,0,2023-02-28
2023-03-01,Florence,0,2023-03-01
2023-03-02,Florence,0,2023-03-02
2023-03-03,Florence,0,2023-03-03
2023-03-04,Florence,0,2023-03-04
2023-03-05,Florence,0,2023-03-05
2023-03-06,Florence,0,2023-03-06
2023-03-07,Florence,0,2023-03-07
2023-03-08,Florence,0,2023-03-08
2023-03-09,Florence,0,2023-03-09
2023-03-10,Florence,0,2023-03-10
2023-03-11,Florence,0,2023-03-11
2023-03-12,Florence,0,2023-03-12
2023-03-13,Florence,0,2023-03-13
2023-03-14,Florence,0,2023-03-14
2023-03-15,Florence,0,2023-03-15
2023-03-16,Florence,0,2023-03-16
2023-03-17,Florence,0,2023-03-17
2023-03-18,Florence,0,2023-03-18
2023-03-19,Florence,0,2023-03-19
2023-03-20,Florence,0,2023-03-20
2023-03-21,Florence,0,2023-03-21
2023-03-22,Florence,0,2023-03-22
2023-03-23,Florence,0,2023-03-23
2023-03-24,Florence,0,2023-03-24
2023-03-25,Florence,0,2023-03-25
2023-03-26,Florence,0,2023-03-26
2023-03-27,Florence,0,2023-03-27
2023-03-28,Florence,0,2023-03-28
2023-03-29,Florence,0,2023-03-29
2023-03-30,Florence,0,2023-03-30
2023-03-31,Florence,0,2023-03-31
2023-04-01,Florence,0,2023-04-01
2023-04-02,Florence,0,2023-04-02
2023-04-03,Florence,0,2023-04-03
2023-04-04,Florence,0,2023-04-04
2023-04-05,Florence,0,2023-04-05
2023-04-06,Florence,0,2023-04-06
2023-04-07,Florence,0,2023-04-07
2023-04-08,Florence,0,2023-04-08
2023-04-09,Florence,0,2023-04-09
2023-04-10,Florence,0,2023-04-10
2023-04-11,Florence,0,2023-04-11
2023-04-12,Florence,0,2023-04-12
2023-04-13,Florence,0,2023-04-13
2023-04-14,Florence,0,2023-04-14
2023-04-15,Florence,0,2023-04-15
2023-04-16,Florence,0,2023-04-16
2023-04-17,Florence,0,2023-04-17
2023-04-18,Florence,0,2023-04-18
2023-04-19,Florence,0,2023-04-19
2023-04-20,Florence,0,2023-04-20
2023-04-21,Florence,0,2023-04-21
2023-04-22,Florence,0,2023-04-22
2023-04-23,Florence,0,2023-04-23
2023-04-24,Florence,0,2023-04-24
2023-04-25,Florence,0,2023-04-25
2023-04-26,Florence,0,2023-04-26
2023-04-27,Florence,0,2023-04-27
2023-04-28,Florence,0,2023-04-28
2023-04-29,Florence,0,2023-04-29
2023-04-30,Florence,0,2023-04-30
2023-05-01,Florence,0,2023-05-01
2023-05-02,Florence,0,2023-05-02
2023-05-03,Florence,0,2023-05-03
2023-05-04,Florence,0,2023-05-04
2023-05-05,Florence,0,2023-05-05
2023-05-06,Florence,0,2023-05-06
2023-05-07,Florence,0,2023-05-07
2023-05-08,Florence,0,2023-05-08
2023-05-09,Florence,0,2023-05-09
2023-05-10,Florence,0,2023-05-10
2023-05-11,Florence,0,2023-05-11
2023-05-12,Florence,0,2023-05-12
2023-05-13,Florence,0,2023-05-13
2023-05-15,Florence,0,2023-05-15
2023-05-16,Florence,0,2023-05-16
2023-05-17,Florence,0,2023-05-17
2023-05-18,Florence,0,2023-05-18
2023-05-19,Florence,0,2023-05-19
2023-05-20,Florence,0,2023-05-20
2023-05-21,Florence,0,2023-05-21
2023-05-22,Florence,0,2023-05-22
2023-05-23,Florence,0,2023-05-23
2023-05-24,Florence,0,2023-05-24
2023-05-25,Florence,0,2023-05-25
2023-05-26,Florence,0,2023-05-26
2023-05-27,Florence,0,2023-05-27
2023-05-28,Florence,0,2023-05-28
2023-05-29,Florence,0,2023-05-29
2023-06-12,Florence,0,2023-06-12
2023-06-13,Florence,0,2023-06-13
2023-06-14,Florence,0,2023-06-14
2023-06-15,Florence,0,2023-06-15
2023-06-16,Florence,0,2023-06-16
2023-06-17,Florence,0,2023-06-17
2023-06-18,Florence,0,2023-06-18
2023-06-19,Florence,0,2023-06-19
2023-06-20,Florence,0,2023-06-20
2023-06-21,Florence,0,2023-06-21
2023-06-22,Florence,0,2023-06-22
2023-06-23,Florence,0,2023-06-23
2023-06-24,Florence,0,2023-06-24
2023-06-25,Florence,0,2023-06-25
2023-06-26,Florence,0,2023-06-26
2023-06-27,Florence,0,2023-06-27
2023-06-28,Florence,0,2023-06-28
2023-06-29,Florence,0,2023-06-29
2023-06-30,Florence,0,2023-06-30
2023-07-01,Florence,0,2023-07-01
2023-07-02,Florence,0,2023-07-02
2023-07-03,Florence,0,2023-07-03
2023-07-04,Florence,0,2023-07-04
2023-07-05,Florence,0,2023-07-05
2023-07-06,Florence,0,2023-07-06
2023-07-07,Florence,0,2023-07-07
2023-07-08,Florence,0,2023-07-08
2023-07-09,Florence,0,2023-07-09
2023-07-10,Florence,0,2023-07-10
2023-07-11,Florence,0,2023-07-11
2023-07-12,Florence,0,2023-07-12
2023-07-13,Florence,0,2023-07-13
2023-07-14,Florence,0,2023-07-14
2023-07-15,Florence,0,2023-07-15
2023-07-16,Florence,0,2023-07-16
2023-07-17,Florence,0,2023-07-17
2023-07-18,Florence,0,2023-07-18
2023-07-19,Florence,0,2023-07-19
2023-07-20,Florence,0,2023-07-20
2023-07-21,Florence,0,2023-07-21
2023-07-22,Florence,0,2023-07-22
2023-07-23,Florence,0,2023-07-23
2020-03-06,Georgetown,0,2020-03-06
2020-03-07,Georgetown,0,2020-03-07
2020-03-08,Georgetown,0,2020-03-08
2020-03-09,Georgetown,0,2020-03-09
2020-03-10,Georgetown,0,2020-03-10
2020-03-11,Georgetown,0,2020-03-11
2020-03-12,Georgetown,0,2020-03-12
2020-03-13,Georgetown,0,2020-03-13
2020-03-14,Georgetown,0,2020-03-14
2020-03-15,Georgetown,0,2020-03-15
2020-03-16,Georgetown,0,2020-03-16
2020-03-17,Georgetown,0,2020-03-17
2020-03-18,Georgetown,0,2020-03-18
2020-03-19,Georgetown,0,2020-03-19
2020-03-20,Georgetown,0,2020-03-20
2020-03-21,Georgetown,0,2020-03-21
2020-03-22,Georgetown,0,2020-03-22
2020-03-23,Georgetown,2,2020-03-23
2020-03-24,Georgetown,0,2020-03-24
2020-03-25,Georgetown,0,2020-03-25
2020-03-26,Georgetown,1,2020-03-26
2020-03-27,Georgetown,0,2020-03-27
2020-03-28,Georgetown,3,2020-03-28
2020-03-29,Georgetown,4,2020-03-29
2020-03-30,Georgetown,1,2020-03-30
2020-03-31,Georgetown,2,2020-03-31
2020-04-01,Georgetown,1,2020-04-01
2020-04-02,Georgetown,1,2020-04-02
2020-04-03,Georgetown,1,2020-04-03
2020-04-04,Georgetown,1,2020-04-04
2020-04-05,Georgetown,1,2020-04-05
2020-04-06,Georgetown,3,2020-04-06
2020-04-07,Georgetown,1,2020-04-07
2020-04-08,Georgetown,2,2020-04-08
2020-04-09,Georgetown,1,2020-04-09
2020-04-10,Georgetown,3,2020-04-10
2020-04-11,Georgetown,0,2020-04-11
2020-04-12,Georgetown,3,2020-04-12
2020-04-13,Georgetown,0,2020-04-13
2020-04-14,Georgetown,2,2020-04-14
2020-04-15,Georgetown,0,2020-04-15
2020-04-16,Georgetown,0,2020-04-16
2020-04-17,Georgetown,0,2020-04-17
2020-04-18,Georgetown,0,2020-04-18
2020-04-19,Georgetown,0,2020-04-19
2020-04-20,Georgetown,0,2020-04-20
2020-04-21,Georgetown,0,2020-04-21
2020-04-22,Georgetown,2,2020-04-22
2020-04-23,Georgetown,1,2020-04-23
2020-04-24,Georgetown,1,2020-04-24
2020-04-25,Georgetown,2,2020-04-25
2020-04-26,Georgetown,0,2020-04-26
2020-04-27,Georgetown,0,2020-04-27
2020-04-28,Georgetown,1,2020-04-28
2020-04-29,Georgetown,0,2020-04-29
2020-04-30,Georgetown,3,2020-04-30
2020-05-01,Georgetown,0,2020-05-01
2020-05-02,Georgetown,1,2020-05-02
2020-05-03,Georgetown,1,2020-05-03
2020-05-04,Georgetown,1,2020-05-04
2020-05-05,Georgetown,0,2020-05-05
2020-05-06,Georgetown,2,2020-05-06
2020-05-07,Georgetown,1,2020-05-07
2020-05-08,Georgetown,0,2020-05-08
2020-05-09,Georgetown,1,2020-05-09
2020-05-10,Georgetown,0,2020-05-10
2020-05-11,Georgetown,1,2020-05-11
2020-05-12,Georgetown,0,2020-05-12
2020-05-13,Georgetown,0,2020-05-13
2020-05-14,Georgetown,0,2020-05-14
2020-05-15,Georgetown,0,2020-05-15
2020-05-16,Georgetown,1,2020-05-16
2020-05-17,Georgetown,0,2020-05-17
2020-05-18,Georgetown,0,2020-05-18
2020-05-19,Georgetown,0,2020-05-19
2020-05-20,Georgetown,1,2020-05-20
2020-05-21,Georgetown,0,2020-05-21
2020-05-22,Georgetown,1,2020-05-22
2020-05-23,Georgetown,2,2020-05-23
2020-05-24,Georgetown,4,2020-05-24
2020-05-25,Georgetown,9,2020-05-25
2020-05-26,Georgetown,2,2020-05-26
2020-05-27,Georgetown,0,2020-05-27
2020-05-28,Georgetown,0,2020-05-28
2020-05-29,Georgetown,3,2020-05-29
2020-05-30,Georgetown,2,2020-05-30
2020-05-31,Georgetown,0,2020-05-31
2020-06-01,Georgetown,1,2020-06-01
2020-06-02,Georgetown,1,2020-06-02
2020-06-03,Georgetown,0,2020-06-03
2020-06-04,Georgetown,1,2020-06-04
2020-06-05,Georgetown,1,2020-06-05
2020-06-06,Georgetown,0,2020-06-06
2020-06-07,Georgetown,5,2020-06-07
2020-06-08,Georgetown,9,2020-06-08
2020-06-09,Georgetown,6,2020-06-09
2020-06-10,Georgetown,3,2020-06-10
2020-06-11,Georgetown,14,2020-06-11
2020-06-12,Georgetown,15,2020-06-12
2020-06-13,Georgetown,18,2020-06-13
2020-06-14,Georgetown,14,2020-06-14
2020-06-15,Georgetown,16,2020-06-15
2020-06-16,Georgetown,0,2020-06-16
2020-06-17,Georgetown,22,2020-06-17
2020-06-18,Georgetown,25,2020-06-18
2020-06-19,Georgetown,0,2020-06-19
2020-06-20,Georgetown,13,2020-06-20
2020-06-21,Georgetown,18,2020-06-21
2020-06-22,Georgetown,11,2020-06-22
2020-06-23,Georgetown,17,2020-06-23
2020-06-24,Georgetown,17,2020-06-24
2020-06-25,Georgetown,34,2020-06-25
2020-06-26,Georgetown,58,2020-06-26
2020-06-27,Georgetown,31,2020-06-27
2020-06-28,Georgetown,9,2020-06-28
2020-06-29,Georgetown,5,2020-06-29
2020-06-30,Georgetown,18,2020-06-30
2020-07-01,Georgetown,31,2020-07-01
2020-07-02,Georgetown,17,2020-07-02
2020-07-03,Georgetown,43,2020-07-03
2020-07-04,Georgetown,74,2020-07-04
2020-07-05,Georgetown,35,2020-07-05
2020-07-06,Georgetown,0,2020-07-06
2020-07-07,Georgetown,13,2020-07-07
2020-07-08,Georgetown,47,2020-07-08
2020-07-09,Georgetown,34,2020-07-09
2020-07-10,Georgetown,5,2020-07-10
2020-07-11,Georgetown,39,2020-07-11
2020-07-12,Georgetown,23,2020-07-12
2020-07-13,Georgetown,8,2020-07-13
2020-07-14,Georgetown,31,2020-07-14
2020-07-15,Georgetown,84,2020-07-15
2020-07-16,Georgetown,0,2020-07-16
2020-07-17,Georgetown,21,2020-07-17
2020-07-18,Georgetown,11,2020-07-18
2020-07-19,Georgetown,23,2020-07-19
2020-07-20,Georgetown,20,2020-07-20
2020-07-21,Georgetown,35,2020-07-21
2020-07-22,Georgetown,12,2020-07-22
2020-07-23,Georgetown,16,2020-07-23
2020-07-24,Georgetown,22,2020-07-24
2020-07-25,Georgetown,18,2020-07-25
2020-07-26,Georgetown,11,2020-07-26
2020-07-27,Georgetown,10,2020-07-27
2020-07-28,Georgetown,35,2020-07-28
2020-07-29,Georgetown,42,2020-07-29
2020-07-30,Georgetown,23,2020-07-30
2020-07-31,Georgetown,26,2020-07-31
2020-08-01,Georgetown,38,2020-08-01
2020-08-02,Georgetown,12,2020-08-02
2020-08-03,Georgetown,20,2020-08-03
2020-08-04,Georgetown,12,2020-08-04
2020-08-05,Georgetown,15,2020-08-05
2020-08-06,Georgetown,11,2020-08-06
2020-08-07,Georgetown,101,2020-08-07
2020-08-08,Georgetown,0,2020-08-08
2020-08-09,Georgetown,9,2020-08-09
2020-08-10,Georgetown,7,2020-08-10
2020-08-11,Georgetown,18,2020-08-11
2020-08-12,Georgetown,19,2020-08-12
2020-08-13,Georgetown,0,2020-08-13
2020-08-14,Georgetown,6,2020-08-14
2020-08-15,Georgetown,17,2020-08-15
2020-08-16,Georgetown,14,2020-08-16
2020-08-17,Georgetown,8,2020-08-17
2020-08-18,Georgetown,13,2020-08-18
2020-08-19,Georgetown,9,2020-08-19
2020-08-20,Georgetown,31,2020-08-20
2020-08-21,Georgetown,34,2020-08-21
2020-08-22,Georgetown,24,2020-08-22
2020-08-23,Georgetown,8,2020-08-23
2020-08-24,Georgetown,5,2020-08-24
2020-08-25,Georgetown,10,2020-08-25
2020-08-26,Georgetown,14,2020-08-26
2020-08-27,Georgetown,8,2020-08-27
2020-08-28,Georgetown,8,2020-08-28
2020-08-29,Georgetown,15,2020-08-29
2020-08-30,Georgetown,3,2020-08-30
2020-08-31,Georgetown,6,2020-08-31
2020-09-01,Georgetown,11,2020-09-01
2020-09-02,Georgetown,7,2020-09-02
2020-09-03,Georgetown,11,2020-09-03
2020-09-04,Georgetown,10,2020-09-04
2020-09-05,Georgetown,10,2020-09-05
2020-09-06,Georgetown,6,2020-09-06
2020-09-07,Georgetown,5,2020-09-07
2020-09-08,Georgetown,4,2020-09-08
2020-09-09,Georgetown,3,2020-09-09
2020-09-10,Georgetown,7,2020-09-10
2020-09-11,Georgetown,10,2020-09-11
2020-09-12,Georgetown,0,2020-09-12
2020-09-13,Georgetown,3,2020-09-13
2020-09-14,Georgetown,5,2020-09-14
2020-09-15,Georgetown,10,2020-09-15
2020-09-16,Georgetown,4,2020-09-16
2020-09-17,Georgetown,8,2020-09-17
2020-09-18,Georgetown,7,2020-09-18
